13.7	3.195	8.235	8.235	31.95	NAN	
13.8	3.195	8.22	8.22	31.95	NAN	
13.9	3.195	8.235	8.235	31.95	NAN	
14	3.195	8.23	8.23	31.95	NAN	
14.1	3.195	8.175	8.175	31.95	NAN	
14.2	3.195	8.19	8.19	31.95	NAN	
14.3	3.195	8.195	8.195	31.95	NAN	
14.4	3.195	8.375	8.375	31.95	NAN	
14.5	3.195	8.235	8.235	31.95	NAN	
14.6	3.195	8.21	8.21	31.95	NAN	
14.7	3.195	8.17	8.17	31.95	NAN	
14.8	3.195	8.19	8.19	31.95	NAN	
